ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
S23015,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_47298
S32010,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-kds22.html?a=214_47465
S41902,399,,399.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-0-shoes-ikw52.html?a=214_47577
S74493,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-0-techfit-shoes-kcz77.html?a=214_47949
S74495,340,,340.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/response-boost-2-techfit-j-kcz78.html?a=214_55771
S74500,450,,450.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/springblade-shoes-kcz81.html?a=214_47683
S74514,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz89.html?a=214_55718
S74515,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz89.html?a=214_55702
S74516,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/response-shoes-kcz90.html?a=214_55730
S74595,790,,790.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-1-firmartificial-ground-boots-ius26.html?a=214_56127
S74597,790,,790.00,,Yes,Success,2016-26-02 00:00:00,http://adidasmystg.specom.io/x-15-1-firmartificial-ground-boots-ius26.html?a=214_56131
S74598,160,,160.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-flexible-ground-boots-ius21.html?a=214_48364
S74602,199,,199.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-indoor-shoes-ius22.html?a=214_56139
S74605,160,,160.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-4-indoor-shoes-ius23.html?a=214_48447
S74632,280,,280.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius29.html?a=214_48385
S74633,280,,280.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius29.html?a=214_56142
S74637,210,,210.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-firmartificial-ground-boots-ius30.html?a=214_48444
S74645,280,,280.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-indoor-shoes-ius33.html?a=214_48370
S74650,210,,210.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-3-indoor-shoes-ius34.html?a=214_56104
S74672,410,,410.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/x-15-2-firmartificial-ground-boots-ius39.html?a=214_56149
S74674,410,,410.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/x-15-2-firmartificial-ground-boots-ius39.html?a=214_56098
S74679,790,,790.00,,Yes,Success,2016-26-02 00:00:00,http://adidasmystg.specom.io/messi-15-1-firmartificial-ground-boots-iut69.html?a=214_56147
S74683,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/akwah-9-sandals-kdp51.html?a=214_55736
S74685,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/akwah-9-shoes-kdp53.html?a=214_55742
S74734,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-play-slides-kdx51.html?a=214_55760
S74735,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-play-slides-kdx51.html?a=214_55756
S74766,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/dragon-learn2walk-shoes-jpx61.html?a=214_47915
S74931,670,,670.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-x-primeknit-shoes-keb39.html?a=214_55424
S74932,670,,670.00,,Yes,Success,2016-04-02 00:00:00,http://adidasmystg.specom.io/tubular-x-primeknit-shoes-keb39.html?a=214_55378
S74933,790,,790.00,,Yes,Success,2016-13-02 00:00:00,http://adidasmystg.specom.io/tubular-x-asw-shoes-keb40.html?a=214_55386
S75039,350,,350.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-gwd26.html?a=214_55434
S75126,370,,370.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/superstar-shoes-gwd69.html?a=214_47445
S75138,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-gwd75.html?a=214_47417
S75157,330,,330.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/superstar-animal-shoes-gwd83.html?a=214_55468
S75158,330,,330.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/superstar-animal-shoes-kds60.html?a=214_55440
S75159,330,,330.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/superstar-animal-shoes-kds61.html?a=214_55458
S75246,440,,440.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-defiant-shoes-kaa88.html?a=214_55470
S75247,440,,440.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-defiant-shoes-kaa88.html?a=214_55452
S75249,370,,370.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-defiant-shoes-kaa89.html?a=214_55448
S75250,370,,370.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-defiant-shoes-kaa89.html?a=214_55472
S75443,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-7-shoes-kdq90.html?a=214_55685
S75488,360,,360.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-techfit-shoes-kde26.html?a=214_47649
S75556,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/superstar-nigo-bearfoot-shoes-kde56.html?a=214_47427
S75579,340,,340.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-viral-shoes-kde70.html?a=214_55412
S75580,340,,340.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-viral-shoes-kde70.html?a=214_55402
S77982,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/duramo-sleek-slides-kdg03.html?a=214_48010
S77990,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/duramo-slide-io476.html?a=214_47687
S78015,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supercloud-plus-slides-ikh99.html?a=214_55539
S78016,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supercloud-plus-slides-ikh99.html?a=214_55552
S78019,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supercloud-plus-thongs-ila57.html?a=214_55548
S78020,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supercloud-plus-thongs-ila57.html?a=214_55533
S78394,390,,390.00,,Yes,Success,2016-01-08 00:00:00,http://adidasmystg.specom.io/barricade-classic-bounce-shoes-iuz08.html?a=214_55695
S78417,599,,599.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/pure-boost-shoes-kcy21.html?a=214_47715
S78452,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/eezay-striped-thongs-kcy38.html?a=214_47693
S78563,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/climacool-voyager-shoes-iuv97.html?a=214_55633
S78647,240,,240.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/tubular-runner-xenopeltis-shoes-iou13.html?a=214_47671
S78648,299,,299.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-runner-xenopeltis-shoes-iou14.html?a=214_55722
S78928,360,,360.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-runner-shoes-kdb72.html?a=214_55380
S78930,360,,360.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-runner-shoes-kdb72.html?a=214_55370
S78976,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-kdb93.html?a=214_47449
S79021,320,,320.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/los-angeles-shoes-keb91.html?a=214_55444
S79023,320,,320.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/los-angeles-shoes-keb91.html?a=214_55392
S79047,380,,380.00,,Yes,Success,2015-01-11 00:00:00,http://adidasmystg.specom.io/zx-flux-plus-kaa00.html?a=214_36278
S79061,360,,360.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/zx-flux-plus-shoes-kaa08.html?a=214_55372
S79062,360,,360.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/zx-flux-plus-shoes-kaa08.html?a=214_55366
S79063,560,,560.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/zx-flux-adv-asymmetrical-primeknit-shoes-kaa09.html?a=214_55408
S79078,380,,380.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/zx-flux-weave-shoes-kaa14.html?a=214_55590
S79080,380,,380.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/zx-flux-weave-shoes-kaa14.html?a=214_55586
S79095,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-kaa22.html?a=214_47659
S79096,350,,350.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-kaa22.html?a=214_47667
S79126,440,,440.00,,Yes,Success,2016-16-01 00:00:00,http://adidasmystg.specom.io/eqt-running-cushion-93-shoes-kaa35.html?a=214_45227
S79130,490,,490.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/eqt-running-support-kaa37.html?a=214_47387
S79299,420,,420.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-kds75.html?a=214_55430
S79478,720,,720.00,,Yes,Success,2016-30-01 00:00:00,http://adidasmystg.specom.io/nmd-runner-primeknit-shoes-kde13.html?a=214_55416
S81337,250,,250.00,,Yes,Success,2015-01-06 00:00:00,http://adidasmystg.specom.io/superstar-slip-on-shoes-jqb65.html?a=214_23453
S81338,250,,250.00,,Yes,Success,2015-01-06 00:00:00,http://adidasmystg.specom.io/superstar-slip-on-shoes-jqb65.html?a=214_25107
S88115,140,,140.00,,Yes,Success,2015-01-07 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-pants-jpd92.html?a=214_24062
S90218,70,,70.00,,Yes,Success,2015-15-08 00:00:00,http://adidasmystg.specom.io/finale-15-chelsea-fc-ball-kar70.html?a=214_33770
S90220,70,,70.00,,Yes,Success,2015-15-08 00:00:00,http://adidasmystg.specom.io/finale-15-real-madrid-ball-kar72.html?a=214_30728
S90389,130,,130.00,,Yes,Success,2015-01-07 00:00:00,http://adidasmystg.specom.io/adidas-infinite-series-supernova-bra-its94.html?a=214_23746
S93289,240,,240.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/clima-3-0-hoodie-bhu71.html?a=214_48846
S93452,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dgk-basketball-tank-top-bhe71.html?a=214_56379
S93456,160,,160.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/geo-fade-reversible-tank-top-bhe69.html?a=214_48886
S93497,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dgk-hoodie-bhe60.html?a=214_56455
S95874,50,,,,,Article Error,2016-01-01 00:00:00,Product NOT Available: http://adidasmystg.specom.io/thin-graphic-crew-socks-2-pairs-abz54.html?a=214_48328
